scored_at,id,project_name,district,beds,price,psf,mmr,score_1000
2026-06-07,60097650,La Brisa,D14,2,950000,1837.52,1488.7,367
2026-06-07,24813982,#1 Loft,D14,2,780000,1270.36,1526.0,668
2026-06-07,60170036,Central Grove,D14,3,1690000,1208.01,1531.8,710
2026-06-07,500044350,Ocho,D14,2,1483762,2119.66,1521.9,637
2026-06-07,500071551,Astoria Park,D14,3,2100000,1599.39,1494.5,413
2026-06-07,500120742,Waterbank at Dakota,D14,3,2850000,2497.81,1498.8,449
2026-06-07,500106875,Casa Emerald,D14,3,1650000,1502.73,1514.4,578
2026-06-07,60056225,Bougainvilla Apartments,D14,3,1380000,1378.62,1511.5,554
2026-06-07,500161698,Crystal Lodge,D14,3,1500000,1266.89,1524.7,658
2026-06-07,500080887,Mill Creek,D14,2,1230000,1587.1,1538.8,755
2026-06-07,25641477,Rezi 35,D14,3,1850000,1592.08,1539.6,760
2026-06-07,25505504,"27 Lor 32 Geylang, Singapore 398285",D14,2,1500000,2142.86,1518.7,613
2026-06-07,500094862,Avant Residences,D14,3,1290000,1378.21,1570.8,900
2026-06-07,60104081,Tropika East,D14,2,1350000,1607.14,1510.0,541
2026-06-07,25638341,D'Weave,D14,2,950000,1877.47,1514.2,576
2026-06-07,60184075,Jalan Suka Ground Floor Apartment,D14,3,2650000,1472.22,1491.3,388
2026-06-07,500073294,Euhabitat,D14,2,1488888,1647.0,1511.1,551
2026-06-07,500164284,Avant Residences,D14,2,825000,1565.46,1551.1,823
2026-06-07,500121148,Vacanza @ East,D14,2,1400000,1666.67,1541.9,774
2026-06-07,25459634,Gems Ville,D14,3,2498000,2054.28,1464.9,208
2026-06-07,25569775,Claydence,D15,3,2900000,2695.17,1491.1,386
2026-06-07,500083470,Amber House,D15,3,3684780,3030.25,1498.2,443
2026-06-07,60029397,Amber House,D15,3,3643838,2996.58,1499.6,455
2026-06-07,60029386,Amber House,D15,3,3015587,3077.13,1501.0,467
2026-06-07,500153139,Pebble Bay,D15,2,2600000,1901.98,1489.9,376
2026-06-07,25301593,The Continuum,D15,3,2959000,2750.0,1504.4,495
2026-06-07,500023014,Amber House,D15,2,2057670,3240.43,1499.6,455
2026-06-07,500027790,Amber House,D15,3,3049470,3111.7,1499.6,455
2026-06-07,500022977,Amber House,D15,3,3684780,3030.25,1498.2,443
2026-06-07,25070374,Seaside Residences,D15,2,1750000,2581.12,1497.6,439
2026-06-07,500088688,Le Conney Park,D15,3,1900000,1548.49,1502.0,475
2026-06-07,500156642,Laguna Park,D15,3,2190000,1356.04,1488.3,364
2026-06-07,500119215,Fernwood Towers,D15,3,2500000,2092.05,1464.3,205
2026-06-07,500028220,Tembusu Grand,D15,3,2799999,2828.28,1493.4,404
2026-06-07,60047695,Meier Suites,D15,3,4050000,2252.5,1488.1,363
2026-06-07,500148503,Amber Point,D15,3,4200000,2485.21,1466.3,216
2026-06-07,24524383,Tembusu Grand,D15,2,2200000,2960.97,1490.6,382
2026-06-07,500127846,Fernwood Towers,D15,3,2500000,2092.05,1464.3,205
2026-06-07,500149523,Pebble Bay,D15,2,2550000,1958.53,1487.4,357
2026-06-07,25548777,Radix,D15,3,2000000,1308.9,1522.4,641
2026-06-07,500088039,The Sunny Legend,D15,3,1428888,1701.06,1504.0,492
2026-06-07,500138716,Roxy Square,D15,3,1980000,1572.68,1508.8,531
2026-06-07,500146440,Nyon,D15,3,3600000,2275.6,1493.5,406
2026-06-07,25584545,Tembusu Grand,D15,3,2750000,2777.78,1495.8,424
2026-06-07,500129452,Tembusu Grand,D15,2,1827000,2739.13,1500.7,464
2026-06-07,500162197,Ardor Residence,D15,2,2224000,2583.04,1497.5,438
2026-06-07,500131741,The Waterside,D15,3,5380000,2511.67,1463.8,202
2026-06-07,500107224,Vela Bay,D15,3,2314000,2591.27,1527.1,676
2026-06-07,25095190,Flamingo Valley,D15,3,2700000,1393.19,1511.5,554
2026-06-07,500135716,The Line@Tanjong Rhu,D15,3,3872000,2193.77,1495.4,421
2026-06-07,500092164,Sandy Eight,D15,2,1399999,1912.57,1508.8,532
2026-06-07,500127183,The Continuum,D15,3,4091000,2815.55,1493.0,401
2026-06-07,500151272,Ardor Residence,D15,2,2210000,2566.78,1497.9,441
2026-06-07,500021973,The Belvedere,D15,2,2688000,2656.13,1506.8,515
2026-06-07,500134882,Grand Dunman,D15,2,2300000,2885.82,1507.3,519
2026-06-07,60180988,Nyon,D15,3,3200000,2476.78,1495.7,423
2026-06-07,500091460,Meyer Mansion,D15,2,2150000,3120.46,1472.6,254
2026-06-07,500157127,Joo Chiat Apartments,D15,3,2210000,1547.62,1488.4,365
2026-06-07,500144758,Nyon,D15,3,3600000,2275.6,1493.5,406
2026-06-07,60237585,Tembusu Grand,D15,2,2098888,2824.88,1497.8,441
2026-06-07,500108940,Grand Dunman,D15,3,2969800,3100.0,1500.2,460
2026-06-07,500062426,The line @ tanjong rhu,D15,3,3038000,2565.88,1498.4,445
2026-06-07,500158270,Seraya Breeze,D15,3,2500000,1951.6,1495.6,422
2026-06-07,500088996,Flamingo Valley,D15,3,1879999,1898.99,1509.9,541
2026-06-07,60163243,Arina East Residences,D15,3,3298000,3034.04,1490.7,383
2026-06-07,60218577,Ardor Residence,D15,2,2213000,2570.27,1497.7,439
2026-06-07,500149987,Neptune Court,D15,3,1780000,1088.02,1488.1,362
2026-06-07,500068446,Rymden 77,D15,3,2500000,1624.43,1514.2,576
2026-06-07,60043268,11 Amber Road,D15,3,3500000,2339.57,1483.6,329
2026-06-07,500153780,11 Amber Road,D15,3,3600000,2406.42,1482.1,318
2026-06-07,500125897,Casuarina Cove,D15,3,2540000,1685.47,1494.8,416
2026-06-07,500159635,Cheap brand new 3br in D15,D15,3,2690000,2717.17,1496.6,430
2026-06-07,60212663,Flamingo Valley,D15,2,1639999,1952.38,1512.8,565
2026-06-07,500120970,Jupiter 18,D15,2,1220000,1955.13,1510.4,545
2026-06-07,500077267,Sanctuary Green,D15,3,2280000,1629.74,1505.7,506
2026-06-07,500064941,The Waterside,D15,3,4700000,2194.21,1471.9,249
2026-06-07,25124257,Seaside Residences,D15,3,2880000,2649.49,1490.4,380
2026-06-07,500093884,Meyer Mansion,D15,3,4768000,3187.17,1452.4,148
2026-06-07,60073206,Costa Rhu,D15,2,1500000,1515.15,1505.5,505
2026-06-07,500105473,The Continuum,D15,3,3152000,2956.85,1495.4,421
2026-06-07,60032055,One Meyer,D15,3,2800000,2710.55,1504.1,492
2026-06-07,60102637,Tessa Lodge,D15,3,2780000,1501.89,1492.6,398
2026-06-07,60127687,St Patrick's Residences,D15,3,3280000,1683.78,1504.2,493
2026-06-07,500162185,Meyer Mansion,D15,2,2080000,3018.87,1476.4,278
2026-06-07,500032812,Tembusu Grand,D15,2,2100000,2826.38,1497.8,441
2026-06-07,60220053,Tembusu Grand,D15,2,1870000,2803.6,1497.7,440
2026-06-07,25608835,LIV @ MB,D15,2,1700000,2507.37,1526.8,674
2026-06-07,500163401,Freehold Penthouse,D15,3,2530000,1139.64,1515.0,583
2026-06-07,60110505,St. Patrick's Green,D15,3,2480000,2194.69,1497.2,436
2026-06-07,500157794,Casuarina Cove,D15,3,2698000,1660.31,1493.7,407
2026-06-07,23690412,Still Mansion,D15,3,1699000,1561.58,1482.5,321
2026-06-07,500160709,Flamingo Valley,D15,3,2050000,1715.48,1513.5,570
2026-06-07,500057975,Claydence,D15,3,3545000,2699.92,1485.7,344
2026-06-07,500046537,LIV @ MB,D15,2,1980000,3173.08,1501.1,468
2026-06-07,60092384,Arthur 118,D15,3,2550000,2547.45,1474.0,263
2026-06-07,23034040,The Seawind @ Telok Kurau,D15,2,2050000,2240.44,1504.4,495
2026-06-07,500056133,Villa Marina,D15,3,1998800,1281.28,1502.9,483
2026-06-07,500056108,Tembusu Grand,D15,3,2749000,2776.77,1495.8,424
2026-06-07,500128938,Splendour at Still Road,D15,3,2150000,1791.67,1511.0,550
2026-06-07,500091642,Tembusu Grand,D15,3,2799999,2828.28,1493.4,404
2026-06-07,60235339,Tembusu Grand,D15,3,3308000,2820.12,1490.1,378
2026-06-07,500106660,View to appreciate! Beautiful Freehold Walk Up - Upper East Coast,D15,3,1800000,1446.95,1519.5,618
2026-06-07,500122221,Luxury Living Near East Coast – 2BR Amber Park,D15,2,2550000,3076.0,1495.4,421
2026-06-07,500102607,Grand Dunman,D15,2,2290000,2954.84,1506.6,513
2026-06-07,500138798,Grand Dunman,D15,3,2290000,2954.84,1499.7,456
2026-06-07,500154830,Tembusu Grand,D15,3,2750000,2777.78,1495.8,424
2026-06-07,500088128,Ardor Residence,D15,2,2168999,2519.16,1498.5,446
2026-06-07,500103777,Freehold 3B3B near Katong Park MRT! Freehold!,D15,3,3128000,2877.64,1492.9,401
2026-06-07,500135317,Cheap East Coast Condo,D15,2,1480000,2642.86,1469.5,234
2026-06-07,60120908,Ardor Residence,D15,2,2213000,2570.27,1497.7,439
2026-06-07,25104275,The Continuum,D15,3,3165000,2911.68,1497.1,434
2026-06-07,500162901,Tembusu Grand,D15,2,1799000,2697.15,1501.6,472
2026-06-07,500041972,Tembusu Grand,D15,2,2050000,2759.08,1500.7,465
2026-06-07,500121169,Neptune Court,D15,3,1850000,1130.81,1486.2,348
2026-06-07,500084279,Haig Residences,D15,3,1700000,1949.54,1499.6,455
2026-06-07,500132025,The Glacier,D15,3,2250000,1685.39,1502.5,480
2026-06-07,60224892,The Seafront on Meyer,D15,3,4350000,2711.97,1485.2,340
2026-06-07,60168999,Grand Dunman,D15,3,2899000,3026.1,1501.2,468
2026-06-07,500148839,The Esta,D15,3,3360000,2559.03,1488.2,364
2026-06-07,500080622,Grand Dunman,D15,2,2380000,2986.2,1506.2,510
2026-06-07,500091694,Villa Marina,D15,3,2650000,1316.44,1495.5,421
2026-06-07,60156186,Nyon,D15,2,1888000,2618.59,1503.5,488
2026-06-07,500155522,Sea Avenue Mansions,D15,2,1650000,1762.82,1511.7,556
2026-06-07,500010848,Mandarin Gardens,D15,3,1800000,1178.01,1498.9,449
2026-06-07,500141847,Amber Park,D15,2,2300000,3095.56,1504.4,495
2026-06-07,60104050,Parkshore,D15,3,2900000,2121.43,1493.3,404
2026-06-07,500162064,Flamingo Valley,D15,2,1999999,1673.64,1517.4,602
2026-06-07,500099735,Worthington,D15,3,1800000,1857.59,1505.0,500
2026-06-07,500161970,The Continuum,D15,3,3199000,3000.94,1493.6,406
2026-06-07,25060256,Amber Park,D15,2,2300000,3095.56,1504.4,495
2026-06-07,23349260,Marine Blue,D15,2,1650000,2598.43,1507.7,523
2026-06-07,500081271,The Shore Residences,D15,2,1999999,2293.58,1505.5,504
2026-06-07,500066497,Jupiter 18,D15,2,1220000,1955.13,1510.4,545
2026-06-07,500128135,Tembusu Grand,D15,2,2150000,2893.67,1494.7,415
2026-06-07,60116909,Crystal Rhu,D15,2,2080000,1971.56,1496.5,430
2026-06-07,500145207,The Continuum,D15,2,1999999,2998.5,1499.9,457
2026-06-07,24212890,The Ambra,D15,3,2150000,1768.09,1509.8,540
2026-06-07,23252949,Versilia On Haig,D15,3,2250000,2199.41,1499.6,455
2026-06-07,500079751,Arthur 118,D15,2,2500000,1557.63,1525.7,666
2026-06-07,60223133,Neptune Court,D15,3,1388000,1092.91,1491.7,391
2026-06-07,500151300,Straits Residences,D15,2,1460000,1442.69,1521.1,631
2026-06-07,500132889,Coastarina,D15,3,1799999,2142.86,1493.0,402
2026-06-07,60187905,Seaside Residences,D15,3,2880000,2649.49,1490.4,380
2026-06-07,25595009,LIV @ MB,D15,2,2418888,3212.33,1499.8,456
2026-06-07,500141660,Fulcrum,D15,2,2320000,2199.05,1512.8,565
2026-06-07,500160632,Seaside Residences,D15,2,1288888,2177.18,1514.6,579
2026-06-07,500156664,Grand Dunman,D15,2,1980000,2968.52,1505.4,503
2026-06-07,60181468,Aura 83,D15,3,2000000,1787.31,1506.2,510
2026-06-07,500074714,The Serenno,D15,3,2680000,1649.23,1505.4,504
2026-06-07,60096422,Fruition,D15,3,1690000,1652.0,1508.0,525
2026-06-07,500092189,Silahis Apartments,D15,3,2100000,1640.62,1497.7,439
2026-06-07,60117337,Fortune Jade,D15,3,2500000,2055.92,1499.8,456
2026-06-07,500130184,The Continuum,D15,2,1938888,3001.37,1499.8,457
2026-06-07,500151399,The Continuum,D15,2,1900000,2941.18,1502.1,476
2026-06-07,500134647,Tembusu Grand,D15,3,2850000,2878.79,1490.9,385
2026-06-07,500157868,Tembusu Grand,D15,2,2148000,2890.98,1495.0,417
2026-06-07,500108234,Carpmael Thirty-Eight,D15,3,2200000,2044.61,1504.7,498
2026-06-07,500124508,The Seafront on Meyer,D15,3,4080000,2526.32,1488.7,367
2026-06-07,23713730,Neptune Court,D15,3,1400000,1102.36,1491.0,386
2026-06-07,500128610,East View 18,D15,3,1700000,1449.28,1508.6,530
2026-06-07,500128669,Whitescape,D15,2,1580000,1957.87,1511.8,557
2026-06-07,500150003,Arina East Residences,D15,3,3305000,3040.48,1490.5,381
2026-06-07,500075680,Seaside Residences,D15,2,2100000,2602.23,1499.6,455
2026-06-07,500150358,Cote D'Azur,D15,2,2200000,1983.77,1504.7,498
2026-06-07,500159330,Lagoon View,D15,3,2400000,1457.19,1432.6,82
2026-06-07,500077191,Tembusu Grand,D15,2,2100000,2826.38,1497.8,441
2026-06-07,500130702,The Meyerise,D15,2,2488000,2817.67,1497.7,439
2026-06-07,500135660,Marine Blue,D15,2,1680000,2645.67,1507.2,518
2026-06-07,23352243,One Meyer,D15,3,2500000,2699.78,1506.8,515
2026-06-07,500152084,Tembusu Grand,D15,3,2850000,2878.79,1490.9,385
2026-06-07,24595985,Grand Dunman,D15,2,1899000,2847.08,1506.6,513
2026-06-07,500131508,Sanctuary Green,D15,3,2350000,1679.77,1504.2,493
2026-06-07,500074308,Coastline Residences,D15,3,3200000,2885.48,1480.8,309
2026-06-07,60027525,Arthur 118,D15,2,2450000,2474.75,1482.2,319
2026-06-07,500158989,Verde Joo Chiat,D15,2,1698172,2355.3,1500.9,466
2026-06-07,500157893,Amber Park,D15,2,2350000,2834.74,1507.9,524
2026-06-07,500071372,Costa Rhu,D15,3,3400000,1836.84,1475.4,271
2026-06-07,60139161,Arina East Residences,D15,2,2399000,3010.04,1499.3,452
2026-06-07,500083757,Seraya Residences,D15,3,1880000,2030.24,1505.9,507
2026-06-07,500128209,The Shore Residences,D15,2,2030000,2218.58,1506.8,515
2026-06-07,24796156,Amber Skye,D15,3,2640000,2171.05,1511.0,550
2026-06-07,500061251,Grand Dunman,D15,3,2950000,3079.33,1500.5,462
2026-06-07,500157821,The Meyerise,D15,3,3608000,2840.94,1486.1,348
2026-06-07,500116538,Tembusu Grand,D15,2,1900000,2848.58,1495.8,424
2026-06-07,500157743,"Brand New Freehold Conservation Apartment - Vintage Charm, Modern Ease",D15,3,2931296,2268.8,1493.8,408
2026-06-07,500157548,Le Conney Park,D15,3,1900000,1548.49,1502.0,475
2026-06-07,500143167,Tembusu Grand,D15,2,1700000,2548.73,1508.4,528
2026-06-07,500150784,Laguna Park,D15,3,1888880,1299.99,1489.8,376
2026-06-07,500099852,Wow! C.H.E.A.P! Move-In Ready Brand New Freehold,D15,3,2905200,2700.0,1490.2,380
2026-06-07,24833797,"Brand New Freehold Conservation Apartment - Vintage Charm, Modern Ease",D15,3,2727578,2390.52,1495.0,418
2026-06-07,500124569,La Mariposa,D15,3,2430000,2150.44,1500.9,466
2026-06-07,500040637,Tembusu Grand,D15,2,1838000,2755.62,1500.0,458
2026-06-07,500136216,Mandarin Gardens,D15,3,2100000,1335.88,1492.8,399
2026-06-07,500098537,Vela Bay,D15,3,2428000,2749.72,1521.0,631
2026-06-07,500164567,Vela Bay,D15,3,2314000,2588.37,1527.2,677
2026-06-07,60020310,MEYER BLUE,D15,3,3551000,3112.18,1488.5,366
2026-06-07,500164559,Vela Bay,D15,2,1675000,2829.39,1516.8,597
2026-06-07,60209979,The Continuum,D15,3,2959000,2750.0,1504.4,495
2026-06-07,500061822,77 @ East Coast,D15,2,1199999,1923.08,1516.2,592
2026-06-07,25607774,Mandarin Gardens,D15,3,2800000,1832.46,1475.9,275
2026-06-07,22075796,8M Residences,D15,3,3600000,1956.52,1496.5,429
2026-06-07,25530696,Amber Road - Sea View Freehold D15 Apartment,D15,3,3500000,2339.57,1483.6,329
2026-06-07,500111032,The Hacienda,D15,3,2499999,2072.97,1464.4,205
2026-06-07,500158253,Worthington,D15,2,1680000,1881.3,1508.9,532
2026-06-07,500125352,Pebble Bay,D15,3,3790000,2001.06,1468.3,227
2026-06-07,500029104,Grand Dunman,D15,3,3388889,3028.5,1497.6,439
2026-06-07,500014315,Ardor Residence,D15,2,2213000,2570.27,1497.7,439
2026-06-07,500091850,LIV @ MB,D15,2,2450000,3253.65,1499.1,451
2026-06-07,60108733,La Mariposa,D15,2,1558000,2261.25,1501.6,472
2026-06-07,25416737,Fulcrum,D15,2,1850000,2387.1,1511.6,555
2026-06-07,500131424,The Ramford,D15,3,2188001,2095.79,1500.2,460
2026-06-07,24644107,Straits Residences,D15,2,1460000,1442.69,1521.1,631
2026-06-07,60217173,East Signature,D15,3,2400000,1192.25,1534.7,729
2026-06-07,23997470,Espira Suites,D15,2,1800000,1492.54,1521.2,631
2026-06-07,60176083,One Fort,D15,3,2630000,2124.39,1501.8,473
2026-06-07,500110619,Lagoon View,D15,3,2000000,1214.33,1458.1,173
2026-06-07,500118965,Tembusu Grand,D15,2,1928000,2890.55,1494.0,409
2026-06-07,500152442,The Continuum,D15,3,3165000,2911.68,1497.1,434
2026-06-07,500160612,Amber Park,D15,2,2300000,3095.56,1504.4,495
2026-06-07,500054755,Tembusu Grand,D15,2,1799000,2697.15,1501.6,472
2026-06-07,500074202,Seaside Residences,D15,2,1620000,2389.38,1506.7,514
2026-06-07,500009067,Amber 45,D15,2,1688000,2749.19,1499.8,457
2026-06-07,500161630,Tanjong Ria Condominium,D15,3,2500000,1814.22,1495.3,420
2026-06-07,500045993,Tembusu Grand,D15,2,1890000,2833.58,1496.4,429
2026-06-07,500144580,St Patrick's Residences,D15,3,3638000,2431.82,1495.5,422
2026-06-07,60183066,Onan Suites,D15,3,2288000,1647.23,1504.9,499
2026-06-07,500019816,Prestige Loft,D15,2,960000,1821.63,1510.8,548
2026-06-07,500023554,Moda,D15,2,2199999,2270.38,1508.5,529
2026-06-07,500060289,Eastbay,D15,3,1980000,1821.53,1509.2,535
2026-06-07,500007435,Shiro,D15,2,1580000,1747.79,1515.6,587
2026-06-07,500129421,Versilia On Haig,D15,3,2480000,2194.69,1499.8,457
2026-06-07,25188826,Centrina,D15,2,1099999,1571.43,1521.3,633
2026-06-07,60024155,Crystal Rhu,D15,3,2980000,2308.29,1469.0,232
2026-06-07,60201130,Haig Court,D15,2,2350000,2184.01,1503.1,484
2026-06-07,500151957,Vela Bay,D15,3,2832000,2741.53,1519.5,619
2026-06-07,500136180,The Continuum,D15,2,1800000,2786.38,1508.0,525
2026-06-07,500159934,Mandarin Gardens,D15,3,2100000,1335.88,1492.8,399
2026-06-07,24450127,The Continuum,D15,3,3165000,2911.68,1497.1,434
2026-06-07,500124935,Arina East Residences,D15,2,2300000,2671.31,1513.9,574
2026-06-07,60231115,Claydence,D15,2,2004300,2550.0,1503.5,488
2026-06-07,60231112,Arina East Residences,D15,3,2738000,2825.59,1502.5,479
2026-06-07,500138342,The Continuum,D15,2,2050000,3173.37,1493.3,404
2026-06-07,500092220,Sanctuary Green,D15,3,2750000,1576.83,1500.0,458
2026-06-07,25503049,Amber Point,D15,3,4170000,2500.0,1466.3,216
2026-06-07,60123143,Peach Garden,D15,3,5300000,1916.12,1459.7,181
2026-06-07,500075466,Arina East Residences,D15,2,2388000,2773.52,1509.6,538
2026-06-07,500036565,Crystal Rhu,D15,2,2080000,1971.56,1496.5,430
2026-06-07,500099315,Vela Bay,D15,2,1862000,2702.47,1525.7,666
2026-06-07,500094072,Atlassia,D15,2,3085296,2388.0,1490.5,381
2026-06-07,500094062,Atlassia,D15,3,2804578,2458.0,1493.5,405
2026-06-07,60201382,The Seafront on Meyer,D15,3,4300000,2680.8,1485.7,345
2026-06-07,60201444,The Seafront on Meyer,D15,3,4300000,2680.8,1485.7,345
2026-06-07,500081847,Seaside Residences,D15,2,1848000,2289.96,1514.8,581
2026-06-07,60223500,Parkshore,D15,3,3650000,2188.25,1482.4,320
2026-06-07,500078163,The Line@Tanjong Rhu,D15,2,1550000,2618.24,1503.4,487
2026-06-07,500039942,Claydence,D15,3,3413800,2600.0,1489.5,374
2026-06-07,25094734,Amber Skye,D15,3,3500000,2621.72,1498.3,445
2026-06-07,500109855,Mandarin Gardens,D15,3,2699000,1716.92,1478.4,292
2026-06-07,60166821,Tembusu Grand,D15,3,2730000,2757.58,1496.7,431
2026-06-07,500163188,Seraya Breeze,D15,3,1998000,1996.0,1495.6,422
2026-06-07,500103659,Arina East Residences,D15,3,3305000,3040.48,1490.5,381
2026-06-07,25438719,Pebble Bay,D15,2,2550000,1958.53,1487.4,357
2026-06-07,25524946,The Line@Tanjong Rhu,D15,3,3038000,2565.88,1502.2,476
2026-06-07,24977410,The Line@Tanjong Rhu,D15,2,2838000,2610.86,1504.7,498
2026-06-07,500147740,Santa Fe Mansions,D15,3,2400000,2063.63,1498.4,445
2026-06-07,60239627,Tembusu Grand,D15,2,2120000,2853.3,1496.6,431
2026-06-07,500086653,Everitt Edge,D15,2,1228888,1541.89,1521.3,633
2026-06-07,500091382,Grand Dunman,D15,2,1968000,2950.52,1505.6,505
2026-06-07,25318480,Meyer Mansion,D15,3,4750000,3395.28,1447.0,126
2026-06-07,60092006,Mandarin Gardens,D15,3,1800000,1177.24,1499.0,450
2026-06-07,60092009,Mandarin Gardens,D15,3,3000000,1474.93,1477.5,286
2026-06-07,500111382,Arina East Residences,D15,2,2028000,2991.15,1499.1,451
2026-06-07,24450215,The Continuum,D15,3,3502000,2803.84,1499.5,454
2026-06-07,500126625,Vela Bay,D15,3,2841000,2750.24,1519.2,617
2026-06-07,500084436,Vela Bay,D15,3,2832000,2741.53,1519.5,619
2026-06-07,500140798,Fernwood Towers,D15,3,3088888,1888.07,1470.0,238
2026-06-07,500120359,Tanjong Ria Condominium,D15,3,2500000,1814.22,1495.3,420
2026-06-07,60136822,The Line@Tanjong Rhu,D15,3,4600000,1600.56,1501.4,470
2026-06-07,60082016,The Line@Tanjong Rhu,D15,2,2600000,2490.42,1507.6,521
2026-06-07,22619558,The Line@Tanjong Rhu,D15,3,2850000,2407.09,1505.1,501
2026-06-07,500162611,Tembusu Grand,D15,2,2149999,2893.67,1494.7,415
2026-06-07,500162625,Grand Dunman,D15,3,3800000,3460.84,1492.3,396
2026-06-07,500024001,Mandarin Gardens,D15,2,1400000,1398.6,1499.0,450
2026-06-07,500154577,Mandarin Gardens,D15,3,2450000,1558.52,1484.2,333
2026-06-07,60164817,Nyon,D15,2,1888000,2618.59,1503.5,488
2026-06-07,60233177,Tembusu Grand,D15,2,2120000,2853.3,1496.6,431
2026-06-07,500021284,The Line@Tanjong Rhu,D15,3,2700000,2559.24,1504.0,492
2026-06-07,500162434,Ardor Residence,D15,2,2213000,2570.27,1497.7,439
2026-06-07,25282617,MEYER BLUE,D15,3,3551000,3112.18,1488.5,366
2026-06-07,500012309,One Meyer,D15,3,2800000,2710.55,1504.1,492
2026-06-07,500082687,Pebble Bay,D15,3,3790000,2001.06,1468.3,227
2026-06-07,500159473,Villa Marina,D15,3,1980000,1545.67,1498.1,443
2026-06-07,25640985,Santa Fe Mansions,D15,3,2400000,2063.63,1498.4,445
2026-06-07,24834841,Elliot at the East Coast,D15,2,2350000,1455.11,1538.3,752
2026-06-07,500158056,Espira Suites,D15,2,1800000,1492.54,1521.2,631
2026-06-07,25505542,Sunshine Regency,D15,3,2388888,1378.47,1505.9,508
2026-06-07,60077079,Emprado Suites,D15,2,1980000,1585.27,1514.0,575
2026-06-07,25631209,The Esta,D15,3,3880000,2650.27,1482.5,321
